epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,0.5619405508041382
0,3,,,0.5619405508041382,
0,3,0.40194830298423767,,,
,1,,,,0.40406733751296997
1,7,,,0.40406736731529236,
1,7,0.34223437309265137,,,
,2,,,,0.4041895270347595
2,11,,,0.40418949723243713,
2,11,0.29412901401519775,,,
,3,,,,0.16416630148887634
3,15,,,0.16416630148887634,
3,15,0.23173168301582336,,,
,4,,,,0.10091950744390488
4,19,,,0.10091950744390488,
4,19,0.16003580391407013,,,
,5,,,,0.23547427356243134
5,23,,,0.23547427356243134,
5,23,0.14056994020938873,,,
,6,,,,0.13184624910354614
6,27,,,0.13184624910354614,
6,27,0.14419949054718018,,,
,7,,,,0.09675493091344833
7,31,,,0.09675493091344833,
7,31,0.15371429920196533,,,
,8,,,,0.1773843765258789
8,35,,,0.1773843765258789,
8,35,0.10321499407291412,,,
,9,,,,0.09793355315923691
9,39,,,0.09793355315923691,
9,39,0.11327385902404785,,,
,10,,,,0.07682310044765472
10,43,,,0.07682310044765472,
10,43,0.1169656291604042,,,
,11,,,,0.09781558811664581
11,47,,,0.09781559556722641,
11,47,0.09531140327453613,,,
12,49,,0.0920749232172966,,
,12,,,,0.09254670143127441
12,51,,,0.09254670143127441,
12,51,0.09056733548641205,,,
,13,,,,0.07018832862377167
13,55,,,0.07018832862377167,
13,55,0.08086660504341125,,,
,14,,,,0.06573924422264099
14,59,,,0.06573924422264099,
14,59,0.0894152894616127,,,
,15,,,,0.09022217988967896
15,63,,,0.09022217988967896,
15,63,0.09586137533187866,,,
,16,,,,0.1834741234779358
16,67,,,0.1834741234779358,
16,67,0.07860972732305527,,,
,17,,,,0.12179946154356003
17,71,,,0.12179946154356003,
17,71,0.1935630738735199,,,
,18,,,,0.06739822030067444
18,75,,,0.06739822030067444,
18,75,0.11771290749311447,,,
,19,,,,0.14929936826229095
19,79,,,0.14929936826229095,
19,79,0.0921846255660057,,,
,20,,,,0.1186084970831871
20,83,,,0.1186084970831871,
20,83,0.08267951756715775,,,
,21,,,,0.0596892349421978
21,87,,,0.0596892349421978,
21,87,0.09163381904363632,,,
,22,,,,0.10224299877882004
22,91,,,0.10224299877882004,
22,91,0.08416612446308136,,,
,23,,,,0.06501001119613647
23,95,,,0.06501001119613647,
23,95,0.06716276705265045,,,
24,99,,0.057197205722332,,
,24,,,,0.07198785245418549
24,99,,,0.07198785245418549,
24,99,0.05562959611415863,,,
,25,,,,0.04864220321178436
25,103,,,0.04864220321178436,
25,103,0.0655377060174942,,,
,26,,,,0.08593571186065674
26,107,,,0.08593571186065674,
26,107,0.05672750622034073,,,
,27,,,,0.07828429341316223
27,111,,,0.07828429341316223,
