epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,0.16238506138324738
0,1,,,0.16238506138324738,
0,1,0.5359207987785339,,,
,1,,,,0.2398729771375656
1,3,,,0.2398729771375656,
1,3,0.3486451804637909,,,
,2,,,,0.18172334134578705
2,5,,,0.18172334134578705,
2,5,0.272156298160553,,,
,3,,,,0.11241455376148224
3,7,,,0.11241456121206284,
3,7,0.19344758987426758,,,
,4,,,,0.1721714735031128
4,9,,,0.1721714735031128,
4,9,0.17247368395328522,,,
,5,,,,0.13803809881210327
5,11,,,0.13803809881210327,
5,11,0.18952518701553345,,,
,6,,,,0.049109697341918945
6,13,,,0.049109697341918945,
6,13,0.170633926987648,,,
,7,,,,0.0969603881239891
7,15,,,0.0969603881239891,
7,15,0.13607516884803772,,,
,8,,,,0.11374911665916443
8,17,,,0.11374911665916443,
8,17,0.13586166501045227,,,
,9,,,,0.06283669173717499
9,19,,,0.06283669173717499,
9,19,0.12922649085521698,,,
,10,,,,0.0755452811717987
10,21,,,0.0755452811717987,
10,21,0.1108025535941124,,,
,11,,,,0.10059859603643417
11,23,,,0.10059859603643417,
11,23,0.10262127220630646,,,
,12,,,,0.09059661626815796
12,25,,,0.09059661626815796,
12,25,0.10529252886772156,,,
,13,,,,0.08110664784908295
13,27,,,0.08110664784908295,
13,27,0.09375497698783875,,,
,14,,,,0.062446750700473785
14,29,,,0.062446754425764084,
14,29,0.08935844153165817,,,
,15,,,,0.05857927352190018
15,31,,,0.058579277247190475,
15,31,0.09762254357337952,,,
,16,,,,0.0591217502951622
16,33,,,0.0591217465698719,
16,33,0.0845409482717514,,,
,17,,,,0.07000984251499176
17,35,,,0.07000984251499176,
17,35,0.0701395720243454,,,
,18,,,,0.06478618085384369
18,37,,,0.06478618085384369,
18,37,0.08676624298095703,,,
,19,,,,0.06102868169546127
19,39,,,0.061028677970170975,
19,39,0.07651083171367645,,,
,20,,,,0.04980889707803726
20,41,,,0.04980890080332756,
20,41,0.06991111487150192,,,
,21,,,,0.056015193462371826
21,43,,,0.056015193462371826,
21,43,0.07611683756113052,,,
,22,,,,0.06347860395908356
22,45,,,0.06347860395908356,
22,45,0.0755997970700264,,,
,23,,,,0.05234932526946068
23,47,,,0.05234932526946068,
23,47,0.06864888966083527,,,
24,49,,0.07695353776216507,,
,24,,,,0.049573153257369995
24,49,,,0.049573153257369995,
24,49,0.06068481504917145,,,
,25,,,,0.06789153069257736
25,51,,,0.06789153069257736,
25,51,0.06058024987578392,,,
,26,,,,0.07031118124723434
26,53,,,0.07031118124723434,
26,53,0.06614803522825241,,,
,27,,,,0.0641641765832901
27,55,,,0.0641641765832901,
27,55,0.06370577216148376,,,
,28,,,,0.07542938739061356
28,57,,,0.07542938739061356,
28,57,0.058774013072252274,,,
,29,,,,0.02935856208205223
29,59,,,0.02935856021940708,
29,59,0.06747517734766006,,,
,30,,,,0.029952963814139366
30,61,,,0.029952963814139366,
30,61,0.04985444247722626,,,
,31,,,,0.054709844291210175
31,63,,,0.054709840565919876,
31,63,0.04560074210166931,,,
,32,,,,0.0400787852704525
32,65,,,0.0400787852704525,
32,65,0.06142454966902733,,,
,33,,,,0.037804778665304184
33,67,,,0.037804778665304184,
33,67,0.06459054350852966,,,
,34,,,,0.06134859472513199
34,69,,,0.06134859845042229,
34,69,0.05011717230081558,,,
,35,,,,0.04824897646903992
35,71,,,0.04824897646903992,
35,71,0.06510675698518753,,,
,36,,,,0.050035834312438965
36,73,,,0.050035834312438965,
36,73,0.06601688265800476,,,
,37,,,,0.06185576319694519
37,75,,,0.06185576319694519,
37,75,0.05072733759880066,,,
,38,,,,0.04127001017332077
38,77,,,0.04127001017332077,
38,77,0.05218401923775673,,,
,39,,,,0.03414332494139671
39,79,,,0.03414332494139671,
39,79,0.0643623024225235,,,
