epoch,step,train_loss_epoch,val_loss_epoch,val_loss_step
,0,,,0.7370033264160156
0,1,,0.7370033264160156,
0,1,0.7685216069221497,,
,1,,,0.36141860485076904
1,3,,0.36141860485076904,
1,3,0.5310782790184021,,
,2,,,0.2062641680240631
2,5,,0.2062641829252243,
2,5,0.25444984436035156,,
,3,,,0.21560442447662354
3,7,,0.21560442447662354,
3,7,0.2926863729953766,,
,4,,,0.16196498274803162
4,9,,0.16196498274803162,
4,9,0.2370881885290146,,
,5,,,0.32133516669273376
5,11,,0.32133516669273376,
5,11,0.13600805401802063,,
,6,,,0.31202149391174316
6,13,,0.31202149391174316,
6,13,0.20752641558647156,,
,7,,,0.2077934443950653
7,15,,0.2077934294939041,
7,15,0.17078852653503418,,
,8,,,0.12471376359462738
8,17,,0.12471375614404678,
8,17,0.12912192940711975,,
,9,,,0.08173620700836182
9,19,,0.08173620700836182,
9,19,0.14485758543014526,,
,10,,,0.09535473585128784
10,21,,0.09535473585128784,
10,21,0.11687310039997101,,
,11,,,0.08437278866767883
11,23,,0.08437278866767883,
11,23,0.1285955160856247,,
,12,,,0.08562922477722168
12,25,,0.08562922477722168,
12,25,0.111995629966259,,
,13,,,0.11935337632894516
13,27,,0.11935337632894516,
13,27,0.09202182292938232,,
,14,,,0.09457850456237793
14,29,,0.09457850456237793,
14,29,0.09808839112520218,,
,15,,,0.08999824523925781
15,31,,0.08999824523925781,
15,31,0.0835564061999321,,
,16,,,0.10006220638751984
16,33,,0.10006221383810043,
16,33,0.08054512739181519,,
,17,,,0.09269505739212036
17,35,,0.09269505739212036,
17,35,0.08646504580974579,,
,18,,,0.0997852310538292
18,37,,0.0997852310538292,
18,37,0.07584695518016815,,
,19,,,0.0938730239868164
19,39,,0.0938730239868164,
19,39,0.08571517467498779,,
