epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,0.4242161214351654
0,3,,,0.4242161214351654,
0,3,0.3946680426597595,,,
,1,,,,0.41258704662323
1,7,,,0.41258704662323,
1,7,0.236638143658638,,,
,2,,,,0.2552851438522339
2,11,,,0.2552851438522339,
2,11,0.2628181278705597,,,
,3,,,,0.29206591844558716
3,15,,,0.29206591844558716,
3,15,0.10846301168203354,,,
,4,,,,0.19013428688049316
4,19,,,0.19013428688049316,
4,19,0.13537628948688507,,,
,5,,,,0.1882064938545227
5,23,,,0.1882064938545227,
5,23,0.1207093894481659,,,
,6,,,,0.22478172183036804
6,27,,,0.22478170692920685,
6,27,0.11111362278461456,,,
,7,,,,0.21616610884666443
7,31,,,0.21616609394550323,
7,31,0.1400119960308075,,,
,8,,,,0.25923842191696167
8,35,,,0.25923842191696167,
8,35,0.0882762148976326,,,
,9,,,,0.24228179454803467
9,39,,,0.24228179454803467,
9,39,0.12554314732551575,,,
,10,,,,0.20604930818080902
10,43,,,0.20604930818080902,
10,43,0.09497752040624619,,,
,11,,,,0.21064697206020355
11,47,,,0.21064697206020355,
11,47,0.09019883722066879,,,
12,49,,0.08413117378950119,,
,12,,,,0.23912322521209717
12,51,,,0.23912322521209717,
12,51,0.09732482582330704,,,
,13,,,,0.19615495204925537
13,55,,,0.19615495204925537,
13,55,0.13314054906368256,,,
,14,,,,0.23597922921180725
14,59,,,0.23597924411296844,
14,59,0.11389164626598358,,,
,15,,,,0.18128466606140137
15,63,,,0.18128466606140137,
15,63,0.1172938197851181,,,
,16,,,,0.22117552161216736
16,67,,,0.22117550671100616,
16,67,0.10176649689674377,,,
,17,,,,0.22252021729946136
17,71,,,0.22252021729946136,
17,71,0.09585569053888321,,,
,18,,,,0.22711406648159027
18,75,,,0.22711406648159027,
18,75,0.09304507821798325,,,
,19,,,,0.22181323170661926
19,79,,,0.22181324660778046,
19,79,0.12519782781600952,,,
,20,,,,0.2580963969230652
20,83,,,0.2580963969230652,
20,83,0.07327212393283844,,,
,21,,,,0.26518139243125916
21,87,,,0.26518139243125916,
21,87,0.1780710071325302,,,
,22,,,,0.22359737753868103
22,91,,,0.22359736263751984,
22,91,0.12090238928794861,,,
,23,,,,0.1730281114578247
23,95,,,0.1730281114578247,
23,95,0.1605238914489746,,,
24,99,,0.24470970034599304,,
,24,,,,0.20071719586849213
24,99,,,0.20071719586849213,
24,99,0.0788288488984108,,,
,25,,,,0.17552481591701508
25,103,,,0.17552481591701508,
25,103,0.08460068702697754,,,
,26,,,,0.17093083262443542
26,107,,,0.17093081772327423,
26,107,0.08930344134569168,,,
,27,,,,0.19732674956321716
27,111,,,0.19732673466205597,
27,111,0.07965350151062012,,,
,28,,,,0.1542063057422638
28,115,,,0.1542063057422638,
28,115,0.07401605695486069,,,
,29,,,,0.14729028940200806
29,119,,,0.14729028940200806,
29,119,0.053999193012714386,,,
,30,,,,0.15940162539482117
30,123,,,0.15940162539482117,
30,123,0.051223982125520706,,,
,31,,,,0.15011487901210785
31,127,,,0.15011487901210785,
31,127,0.05198664590716362,,,
,32,,,,0.13621775805950165
32,131,,,0.13621775805950165,
32,131,0.055310219526290894,,,
,33,,,,0.17859172821044922
33,135,,,0.17859172821044922,
33,135,0.06074455380439758,,,
,34,,,,0.12795497477054596
34,139,,,0.12795497477054596,
34,139,0.07968339323997498,,,
,35,,,,0.13206985592842102
35,143,,,0.13206985592842102,
35,143,0.06653203815221786,,,
,36,,,,0.1317709982395172
36,147,,,0.1317709982395172,
36,147,0.05108211934566498,,,
37,149,,0.03978157788515091,,
,37,,,,0.12209424376487732
37,151,,,0.12209424376487732,
37,151,0.052435971796512604,,,
,38,,,,0.15053699910640717
38,155,,,0.15053699910640717,
38,155,0.05412859469652176,,,
,39,,,,0.13676303625106812
39,159,,,0.13676303625106812,
39,159,0.048825401812791824,,,
,40,,,,0.15665510296821594
40,163,,,0.15665510296821594,
40,163,0.04949786141514778,,,
,41,,,,0.15516382455825806
41,167,,,0.15516382455825806,
41,167,0.05279196798801422,,,
,42,,,,0.1674043834209442
42,171,,,0.16740436851978302,
42,171,0.049239013344049454,,,
,43,,,,0.15488098561763763
43,175,,,0.15488098561763763,
43,175,0.0618998222053051,,,
,44,,,,0.12451726198196411
44,179,,,0.12451726198196411,
44,179,0.07874339818954468,,,
,45,,,,0.13193702697753906
45,183,,,0.13193702697753906,
45,183,0.05191614478826523,,,
,46,,,,0.14326223731040955
46,187,,,0.14326223731040955,
46,187,0.05874429643154144,,,
,47,,,,0.12803106009960175
47,191,,,0.12803106009960175,
47,191,0.05112169310450554,,,
,48,,,,0.12688206136226654
48,195,,,0.12688206136226654,
48,195,0.04697320982813835,,,
49,199,,0.028826504945755005,,
,49,,,,0.15266595780849457
49,199,,,0.15266595780849457,
49,199,0.06266726553440094,,,
,50,,,,0.1298990100622177
50,203,,,0.1298990100622177,
50,203,0.064595527946949,,,
,51,,,,0.17728394269943237
51,207,,,0.17728394269943237,
51,207,0.04686909168958664,,,
,52,,,,0.17698101699352264
52,211,,,0.17698101699352264,
52,211,0.1096818745136261,,,
,53,,,,0.19667315483093262
53,215,,,0.19667315483093262,
53,215,0.05753478780388832,,,
,54,,,,0.18363073468208313
54,219,,,0.18363074958324432,
54,219,0.07500261813402176,,,
,55,,,,0.15734854340553284
55,223,,,0.15734854340553284,
55,223,0.09219775348901749,,,
,56,,,,0.13649843633174896
56,227,,,0.13649843633174896,
56,227,0.04772328957915306,,,
,57,,,,0.15396539866924286
57,231,,,0.15396539866924286,
57,231,0.04114162176847458,,,
,58,,,,0.1774451732635498
58,235,,,0.1774451732635498,
58,235,0.04400516301393509,,,
,59,,,,0.14457020163536072
59,239,,,0.14457020163536072,
59,239,0.0816643238067627,,,
,60,,,,0.12987364828586578
60,243,,,0.12987364828586578,
60,243,0.04790501296520233,,,
,61,,,,0.12551003694534302
61,247,,,0.12551003694534302,
61,247,0.04381416738033295,,,
62,249,,0.0406203418970108,,
,62,,,,0.13008643686771393
62,251,,,0.13008643686771393,
62,251,0.038079045712947845,,,
,63,,,,0.13436749577522278
63,255,,,0.13436749577522278,
63,255,0.03777547925710678,,,
,64,,,,0.14003297686576843
64,259,,,0.14003297686576843,
64,259,0.04303757846355438,,,
,65,,,,0.11172688007354736
65,263,,,0.11172688007354736,
65,263,0.054906461387872696,,,
,66,,,,0.11568765342235565
66,267,,,0.11568764597177505,
66,267,0.04179031774401665,,,
,67,,,,0.13197726011276245
67,271,,,0.13197726011276245,
67,271,0.04203150421380997,,,
,68,,,,0.13410644233226776
68,275,,,0.13410644233226776,
68,275,0.04729770869016647,,,
,69,,,,0.1596519947052002
69,279,,,0.1596519947052002,
69,279,0.04184882715344429,,,
,70,,,,0.14308130741119385
70,283,,,0.14308130741119385,
70,283,0.06583511829376221,,,
,71,,,,0.1682644784450531
71,287,,,0.1682644635438919,
71,287,0.053626932203769684,,,
,72,,,,0.17311599850654602
72,291,,,0.17311601340770721,
72,291,0.06538832187652588,,,
,73,,,,0.17169678211212158
73,295,,,0.17169678211212158,
73,295,0.10293126106262207,,,
74,299,,0.08781397342681885,,
,74,,,,0.1553659290075302
74,299,,,0.1553659290075302,
74,299,0.06366495788097382,,,
,75,,,,0.17088519036769867
75,303,,,0.17088519036769867,
75,303,0.06093847006559372,,,
,76,,,,0.16199134290218353
76,307,,,0.16199134290218353,
76,307,0.09637657552957535,,,
,77,,,,0.17345421016216278
77,311,,,0.17345421016216278,
77,311,0.05650109797716141,,,
,78,,,,0.15200397372245789
78,315,,,0.15200397372245789,
78,315,0.06498663127422333,,,
,79,,,,0.1432766616344452
79,319,,,0.1432766616344452,
79,319,0.05814046412706375,,,
,80,,,,0.14010030031204224
80,323,,,0.14010030031204224,
80,323,0.049117378890514374,,,
,81,,,,0.14137618243694305
81,327,,,0.14137618243694305,
81,327,0.04687662422657013,,,
,82,,,,0.12535668909549713
82,331,,,0.12535668909549713,
82,331,0.049693457782268524,,,
,83,,,,0.129797101020813
83,335,,,0.129797101020813,
83,335,0.03436296805739403,,,
,84,,,,0.11937528848648071
84,339,,,0.11937528848648071,
84,339,0.039777010679244995,,,
,85,,,,0.11843737214803696
85,343,,,0.11843737214803696,
85,343,0.045120157301425934,,,
,86,,,,0.12119187414646149
86,347,,,0.12119188159704208,
86,347,0.032901715487241745,,,
87,349,,0.03829828277230263,,
,87,,,,0.1299787014722824
87,351,,,0.1299787014722824,
87,351,0.04286985099315643,,,
,88,,,,0.15326271951198578
88,355,,,0.15326271951198578,
88,355,0.05949561297893524,,,
,89,,,,0.1400780975818634
89,359,,,0.1400780975818634,
89,359,0.06971264630556107,,,
,90,,,,0.1214144229888916
90,363,,,0.1214144229888916,
90,363,0.055657997727394104,,,
,91,,,,0.11904513835906982
91,367,,,0.11904513835906982,
91,367,0.04520478472113609,,,
,92,,,,0.11565723270177841
92,371,,,0.11565723270177841,
92,371,0.04522179439663887,,,
,93,,,,0.12241680920124054
93,375,,,0.12241681665182114,
93,375,0.030355526134371758,,,
,94,,,,0.1221696138381958
94,379,,,0.1221696138381958,
94,379,0.03518383204936981,,,
,95,,,,0.13437442481517792
95,383,,,0.13437442481517792,
95,383,0.03260007128119469,,,
,96,,,,0.14130662381649017
96,387,,,0.14130662381649017,
96,387,0.03520346060395241,,,
