epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,0.5171270370483398
0,1,,,0.5171270370483398,
0,1,0.8391090631484985,,,
,1,,,,0.2223544418811798
1,3,,,0.222354456782341,
1,3,0.578916609287262,,,
,2,,,,0.29609233140945435
2,5,,,0.29609233140945435,
2,5,0.22910526394844055,,,
,3,,,,0.30039048194885254
3,7,,,0.30039048194885254,
3,7,0.3305429518222809,,,
,4,,,,0.13156554102897644
4,9,,,0.13156554102897644,
4,9,0.23683485388755798,,,
,5,,,,0.15716415643692017
5,11,,,0.15716415643692017,
5,11,0.13388992846012115,,,
,6,,,,0.15388283133506775
6,13,,,0.15388283133506775,
6,13,0.16388477385044098,,,
,7,,,,0.12779079377651215
7,15,,,0.12779079377651215,
7,15,0.14016258716583252,,,
,8,,,,0.1398397982120514
8,17,,,0.1398397982120514,
8,17,0.09650241583585739,,,
,9,,,,0.11720764636993408
9,19,,,0.11720764636993408,
9,19,0.11103891581296921,,,
,10,,,,0.08448722213506699
10,21,,,0.08448722213506699,
10,21,0.08700910210609436,,,
,11,,,,0.09918265789747238
11,23,,,0.09918265789747238,
11,23,0.08368295431137085,,,
,12,,,,0.10877259820699692
12,25,,,0.10877259820699692,
12,25,0.083648681640625,,,
,13,,,,0.10838376730680466
13,27,,,0.10838376730680466,
13,27,0.06350744515657425,,,
,14,,,,0.07126790285110474
14,29,,,0.07126790285110474,
14,29,0.06398531794548035,,,
,15,,,,0.06360591948032379
15,31,,,0.06360591948032379,
15,31,0.06313612312078476,,,
,16,,,,0.06089816242456436
16,33,,,0.06089816614985466,
16,33,0.08391792327165604,,,
,17,,,,0.1075330525636673
17,35,,,0.1075330600142479,
17,35,0.05452028661966324,,,
,18,,,,0.11431765556335449
18,37,,,0.11431765556335449,
18,37,0.06565619260072708,,,
,19,,,,0.08199019730091095
19,39,,,0.08199019730091095,
19,39,0.0549047477543354,,,
,20,,,,0.054827287793159485
20,41,,,0.054827287793159485,
20,41,0.05322159826755524,,,
,21,,,,0.07521186769008636
21,43,,,0.07521186769008636,
21,43,0.046083275228738785,,,
,22,,,,0.09285742044448853
22,45,,,0.09285742044448853,
22,45,0.046137720346450806,,,
,23,,,,0.0940895527601242
23,47,,,0.09408954530954361,
23,47,0.04423118755221367,,,
24,49,,0.0448504239320755,,
,24,,,,0.06778758764266968
24,49,,,0.06778758764266968,
24,49,0.04144957661628723,,,
,25,,,,0.06097088381648064
25,51,,,0.06097088381648064,
25,51,0.04124118387699127,,,
,26,,,,0.08173850178718567
26,53,,,0.08173850178718567,
26,53,0.05003407597541809,,,
,27,,,,0.09406741708517075
27,55,,,0.09406741708517075,
27,55,0.03713725507259369,,,
,28,,,,0.08785142749547958
28,57,,,0.08785142749547958,
28,57,0.04797988012433052,,,
,29,,,,0.06381621211767197
29,59,,,0.06381621211767197,
29,59,0.040681175887584686,,,
,30,,,,0.06207895278930664
30,61,,,0.06207895278930664,
30,61,0.045678626745939255,,,
,31,,,,0.06202706694602966
31,63,,,0.06202706694602966,
31,63,0.04439747706055641,,,
,32,,,,0.07950703799724579
32,65,,,0.07950703799724579,
32,65,0.03976011648774147,,,
,33,,,,0.06989975273609161
33,67,,,0.06989975273609161,
33,67,0.04509086534380913,,,
,34,,,,0.0585978738963604
34,69,,,0.0585978738963604,
34,69,0.02956729382276535,,,
,35,,,,0.06678704917430878
35,71,,,0.06678704917430878,
35,71,0.03554190695285797,,,
,36,,,,0.07146419584751129
36,73,,,0.07146419584751129,
36,73,0.0322585254907608,,,
,37,,,,0.06835713982582092
37,75,,,0.06835713982582092,
37,75,0.028654688969254494,,,
,38,,,,0.06755664944648743
38,77,,,0.06755664944648743,
38,77,0.030509447678923607,,,
,39,,,,0.06317463517189026
39,79,,,0.06317463517189026,
39,79,0.024149717763066292,,,
