epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,0.34964948892593384
0,3,,,0.3496495187282562,
0,3,0.5288393497467041,,,
,1,,,,0.2945518493652344
1,7,,,0.2945518493652344,
1,7,0.2661139667034149,,,
,2,,,,0.1379830539226532
2,11,,,0.1379830539226532,
2,11,0.2236737757921219,,,
,3,,,,0.14163699746131897
3,15,,,0.14163699746131897,
3,15,0.13220849633216858,,,
,4,,,,0.12236723303794861
4,19,,,0.12236723303794861,
4,19,0.13619202375411987,,,
,5,,,,0.1139013022184372
5,23,,,0.1139012947678566,
5,23,0.10758106410503387,,,
,6,,,,0.11286577582359314
6,27,,,0.11286577582359314,
6,27,0.0876254066824913,,,
,7,,,,0.12773169577121735
7,31,,,0.12773169577121735,
7,31,0.11016339808702469,,,
,8,,,,0.1586010754108429
8,35,,,0.1586010754108429,
8,35,0.11373806744813919,,,
,9,,,,0.09580057859420776
9,39,,,0.09580057859420776,
9,39,0.09668448567390442,,,
,10,,,,0.08082709461450577
10,43,,,0.08082709461450577,
10,43,0.08379647135734558,,,
,11,,,,0.11913323402404785
11,47,,,0.11913323402404785,
11,47,0.0704866349697113,,,
12,49,,0.09893163293600082,,
,12,,,,0.12016444653272629
12,51,,,0.12016444653272629,
12,51,0.09005703777074814,,,
,13,,,,0.06731939315795898
13,55,,,0.06731939315795898,
13,55,0.07836709171533585,,,
,14,,,,0.0823519229888916
14,59,,,0.0823519229888916,
14,59,0.08043432980775833,,,
,15,,,,0.06668742001056671
15,63,,,0.06668742001056671,
15,63,0.08094699680805206,,,
,16,,,,0.1445266604423523
16,67,,,0.1445266604423523,
16,67,0.06814222037792206,,,
,17,,,,0.06644106656312943
17,71,,,0.06644106656312943,
17,71,0.08019605278968811,,,
,18,,,,0.08701436966657639
18,75,,,0.08701436966657639,
18,75,0.06322000175714493,,,
,19,,,,0.07721741497516632
19,79,,,0.07721741497516632,
19,79,0.08962841331958771,,,
,20,,,,0.10532067716121674
20,83,,,0.10532066971063614,
20,83,0.05653241276741028,,,
,21,,,,0.05242186412215233
21,87,,,0.05242186412215233,
21,87,0.06370824575424194,,,
,22,,,,0.07239022105932236
22,91,,,0.07239022105932236,
22,91,0.04925181716680527,,,
,23,,,,0.07700152695178986
23,95,,,0.07700152695178986,
23,95,0.05196564644575119,,,
24,99,,0.11418582499027252,,
,24,,,,0.08657403290271759
24,99,,,0.08657404035329819,
24,99,0.05743921548128128,,,
