epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,0.7991359233856201
0,1,,,0.7991359233856201,
0,1,0.8738994598388672,,,
,1,,,,0.5108720064163208
1,3,,,0.5108720064163208,
1,3,0.6437565088272095,,,
,2,,,,0.05943522974848747
2,5,,,0.05943522974848747,
2,5,0.3388991951942444,,,
,3,,,,0.20023006200790405
3,7,,,0.20023006200790405,
3,7,0.22471489012241364,,,
,4,,,,0.15507206320762634
4,9,,,0.15507206320762634,
4,9,0.1624024212360382,,,
,5,,,,0.22937321662902832
5,11,,,0.22937321662902832,
5,11,0.1639595776796341,,,
,6,,,,0.1501002162694931
6,13,,,0.1501002162694931,
6,13,0.18390196561813354,,,
,7,,,,0.07404474169015884
7,15,,,0.07404474169015884,
7,15,0.11266956478357315,,,
,8,,,,0.11993211507797241
8,17,,,0.11993211507797241,
8,17,0.12901628017425537,,,
,9,,,,0.08013053983449936
9,19,,,0.08013053983449936,
9,19,0.1218094527721405,,,
,10,,,,0.12285509705543518
10,21,,,0.12285509705543518,
10,21,0.07941077649593353,,,
,11,,,,0.10662180185317993
11,23,,,0.10662180185317993,
11,23,0.09900695830583572,,,
,12,,,,0.08849184215068817
12,25,,,0.08849183470010757,
12,25,0.07956476509571075,,,
,13,,,,0.10392946004867554
13,27,,,0.10392946004867554,
13,27,0.09236519783735275,,,
,14,,,,0.07931878417730331
14,29,,,0.07931878417730331,
14,29,0.08313896507024765,,,
,15,,,,0.08147060871124268
15,31,,,0.08147060871124268,
15,31,0.058156367391347885,,,
,16,,,,0.0704602599143982
16,33,,,0.0704602599143982,
16,33,0.07630603760480881,,,
,17,,,,0.045972295105457306
17,35,,,0.045972298830747604,
17,35,0.057647351175546646,,,
,18,,,,0.0559866689145565
18,37,,,0.0559866689145565,
18,37,0.05349617451429367,,,
,19,,,,0.051661692559719086
19,39,,,0.05166168883442879,
19,39,0.057709358632564545,,,
,20,,,,0.04180024564266205
20,41,,,0.04180024564266205,
20,41,0.047720666974782944,,,
,21,,,,0.040314365178346634
21,43,,,0.040314365178346634,
21,43,0.04643435776233673,,,
,22,,,,0.03681706264615059
22,45,,,0.03681706264615059,
22,45,0.047566477209329605,,,
,23,,,,0.04757421463727951
23,47,,,0.04757421091198921,
23,47,0.04226992651820183,,,
24,49,,0.04240339249372482,,
,24,,,,0.05023597180843353
24,49,,,0.05023597180843353,
24,49,0.03745979443192482,,,
,25,,,,0.05013933777809143
25,51,,,0.05013933777809143,
25,51,0.04134086146950722,,,
,26,,,,0.05581412836909294
26,53,,,0.05581412836909294,
26,53,0.0399731770157814,,,
,27,,,,0.05317842215299606
27,55,,,0.053178418427705765,
27,55,0.037526536732912064,,,
,28,,,,0.045839883387088776
28,57,,,0.045839887112379074,
28,57,0.05415910854935646,,,
,29,,,,0.06485939025878906
29,59,,,0.06485939025878906,
29,59,0.040328025817871094,,,
,30,,,,0.05779149383306503
30,61,,,0.057791490107774734,
30,61,0.03711729496717453,,,
,31,,,,0.0539725236594677
31,63,,,0.0539725236594677,
31,63,0.05058218166232109,,,
,32,,,,0.07852096110582352
32,65,,,0.07852096110582352,
32,65,0.04144174978137016,,,
,33,,,,0.04554585739970207
33,67,,,0.04554585739970207,
33,67,0.05540038272738457,,,
,34,,,,0.05253094062209129
34,69,,,0.05253094062209129,
34,69,0.04463447630405426,,,
,35,,,,0.05005898326635361
35,71,,,0.05005897954106331,
35,71,0.04853413626551628,,,
,36,,,,0.05201482027769089
36,73,,,0.05201481655240059,
36,73,0.04392244294285774,,,
,37,,,,0.06485320627689362
37,75,,,0.06485320627689362,
37,75,0.03709129989147186,,,
,38,,,,0.046417057514190674
38,77,,,0.046417057514190674,
38,77,0.05193460360169411,,,
,39,,,,0.05693860352039337
39,79,,,0.05693860352039337,
39,79,0.043615203350782394,,,
