Date,MCAP_22_Index
2000-12-18,1.1800821019121852
2000-12-19,1.2047770660695079
2000-12-20,1.1562353664918172
2000-12-21,1.1562661368329632
2000-12-22,1.1456024003119587
2000-12-25,1.1456024003119587
2000-12-26,1.1456024003119587
2000-12-27,1.1687529970379669
2000-12-28,1.174077748174128
2000-12-29,1.155659684317015
2001-01-01,1.155659684317015
2001-01-02,1.154343132974531
2001-01-03,1.1084805997192433
2001-01-04,1.1624871673111108
2001-01-05,1.148212809472423
2001-01-08,1.144586115558177
2001-01-09,1.1160950138757624
2001-01-10,1.104795350444572
2001-01-11,1.1330799531407045
2001-01-12,1.154717104552116
2001-01-15,1.1815801147964256
2001-01-16,1.1575687385960503
2001-01-17,1.1987456915222086
2001-01-18,1.2039125347733413
2001-01-19,1.184024413656174
2001-01-22,1.1823545102633488
2001-01-23,1.16626385214874
2001-01-24,1.1663201281245068
2001-01-25,1.2126628999565117
2001-01-26,1.2126423271409021
2001-01-29,1.1596226155694944
2001-01-30,1.1731191809293866
2001-01-31,1.1944307968087102
2001-02-01,1.18401979756614
2001-02-02,1.183736613069785
2001-02-05,1.1637432113377444
2001-02-06,1.165041303773927
2001-02-07,1.1438119241398466
2001-02-08,1.127231983588636
2001-02-09,1.0984758567448212
2001-02-12,1.113223542492197
2001-02-13,1.118531510658051
2001-02-14,1.0896843467884205
2001-02-15,1.123963346121944
2001-02-16,1.0824910359113111
2001-02-19,1.077359647739889
2001-02-20,1.0658518578508276
2001-02-21,1.0877326974762485
2001-02-22,1.078122902692611
2001-02-23,1.0568599901438354
2001-02-26,1.0808629385794855
2001-02-27,1.0887653330348779
2001-02-28,1.079704337377598
2001-03-01,1.0616073487820437
2001-03-02,1.0940290474527308
2001-03-05,1.1027498457292741
2001-03-06,1.1189410370474446
2001-03-07,1.1170761584030624
2001-03-08,1.0936038595963289
2001-03-09,1.080298716362442
2001-03-12,1.0173886267617478
2001-03-13,1.0047077835389326
2001-03-14,1.004611122544088
2001-03-15,0.997275490149688
2001-03-16,0.981630647690533
2001-03-19,0.9875567108609953
2001-03-20,1.0256807347257955
2001-03-21,0.9878683348845826
2001-03-22,0.9584856223006482
2001-03-23,0.9686726256690306
2001-03-26,1.0119558421399877
2001-03-27,1.0439267638781429
2001-03-28,1.0085120335028137
2001-03-29,0.9982722504793063
2001-03-30,0.9921020397316807
2001-04-02,0.9799160867380899
2001-04-03,0.9517573375029865
2001-04-04,0.9679433282179041
2001-04-05,1.0098826416247162
2001-04-06,0.992331910633502
2001-04-09,1.0136363237523136
2001-04-10,1.0538414974946544
2001-04-11,1.0281707933338542
2001-04-12,1.0072346847896068
2001-04-13,1.0072346845755737
2001-04-16,1.0072346845755737
2001-04-17,1.0135884091417557
2001-04-18,1.0468186321778536
2001-04-19,1.0661092976561024
2001-04-20,1.0219243600313461
2001-04-23,1.0142417639053265
2001-04-24,1.0078071865352918
2001-04-25,1.0318079802965687
2001-04-26,1.0409286994192997
2001-04-27,1.0592786982705746
2001-04-30,1.0740271949680875
2001-05-01,1.0740271949680875
2001-05-02,1.073280266507899
2001-05-03,1.0459464970126144
2001-05-04,1.0644672735106968
2001-05-07,1.064672451745957
2001-05-08,1.0616704726842827
2001-05-09,1.0596809601136252
2001-05-10,1.0690171902976244
2001-05-11,1.0680095738609838
2001-05-14,1.0623887813456547
2001-05-15,1.0549560293945686
2001-05-16,1.066074432982331
2001-05-17,1.0924815979387805
2001-05-18,1.1145973369257083
2001-05-21,1.1441639688769927
2001-05-22,1.1524692242805055
2001-05-23,1.1437203145642028
2001-05-24,1.1437203145642028
2001-05-25,1.1366010031311269
2001-05-28,1.1367620869708444
2001-05-29,1.128855297206199
2001-05-30,1.1118646863187227
2001-05-31,1.1118870059383548
2001-06-01,1.115054380454783
2001-06-04,1.115054380454783
2001-06-05,1.1473116769095388
2001-06-06,1.134799685578378
2001-06-07,1.1313250076742436
2001-06-08,1.1141466117267804
2001-06-11,1.0966109789314367
2001-06-12,1.0829594782554213
2001-06-13,1.0801266570900996
2001-06-14,1.0658939563492749
2001-06-15,1.0723163727316039
2001-06-18,1.0498305048252807
2001-06-19,1.0585019189683569
2001-06-20,1.0447708148255124
2001-06-21,1.0586784593129115
2001-06-22,1.0586784575109425
2001-06-25,1.056550387307119
2001-06-26,1.0496330385675745
2001-06-27,1.0603387787548906
2001-06-28,1.0831533579744659
2001-06-29,1.0821039974427151
2001-07-02,1.1017419861124413
2001-07-03,1.0897169964191402
2001-07-04,1.0719840439113364
2001-07-05,1.0601083447240607
2001-07-06,1.0330742874286256
2001-07-09,1.0308641341733629
2001-07-10,1.0279644445132408
2001-07-11,1.0198312694480902
2001-07-12,1.0437863406159564
2001-07-13,1.0438332763988754
2001-07-16,1.0444173785560145
2001-07-17,1.0346949645454193
2001-07-18,1.032757427401646
2001-07-19,1.0510429017908292
2001-07-20,1.0522496147179148
2001-07-23,1.042180201698102
2001-07-24,1.017031617912365
2001-07-25,0.997924539713491
2001-07-26,1.024128089759132
2001-07-27,1.057817853118901
2001-07-30,1.0730623808790887
2001-07-31,1.0965054135722667
2001-08-01,1.0948741797577717
2001-08-02,1.094872184779484
2001-08-03,1.0721824316191026
2001-08-06,1.0722216325765137
2001-08-07,1.0807479613776438
2001-08-08,1.0627990177939126
2001-08-09,1.0356856154129732
2001-08-10,1.0345295227463722
2001-08-13,1.0289332140408345
2001-08-14,1.047377333460533
2001-08-15,1.0400596004856844
2001-08-16,1.0270864054710205
2001-08-17,1.0103024238547331
2001-08-20,1.0105333276394857
2001-08-21,1.0381890495796828
2001-08-22,1.0499417135503497
2001-08-23,1.0530140172064442
2001-08-24,1.0670358476776487
2001-08-27,1.0689611353872126
2001-08-28,1.0675205154358107
2001-08-29,1.0618336146192744
2001-08-30,1.0428839978006572
2001-08-31,1.045123129718828
2001-09-03,1.0415033277456014
2001-09-04,1.0274575197224676
2001-09-05,1.0029291783981225
2001-09-06,0.9842335429216641
2001-09-07,0.9696071537894673
2001-09-10,0.9754561414643359
2001-09-11,0.90096477645546
2001-09-12,0.953812013738113
2001-09-13,0.9604643822351452
2001-09-14,0.9272495069032607
2001-09-17,0.9532091469686418
2001-09-18,0.9292593181662331
2001-09-19,0.916966086706843
2001-09-20,0.8906899859479848
2001-09-21,0.886186308813486
2001-09-24,0.9230356096987039
2001-09-25,0.9228464025030431
2001-09-26,0.9078395667631065
2001-09-27,0.9231989242279147
2001-09-28,0.923280080180067
2001-10-01,0.9296902478475115
2001-10-02,0.9407174259979071
2001-10-03,0.9432764875599745
2001-10-04,0.953924043717933
2001-10-05,0.9623211652279988
2001-10-08,0.9628741157426989
2001-10-09,0.943926785903276
2001-10-10,0.9659293803904083
2001-10-11,0.9869381624459758
2001-10-12,0.9722231818115356
2001-10-15,0.968393840816685
2001-10-16,0.9684258089848099
2001-10-17,1.0112316085904296
2001-10-18,0.9955345985650693
2001-10-19,0.9775956560001281
2001-10-22,0.9771903444064869
2001-10-23,0.9985770950523791
2001-10-24,0.9952772939090432
2001-10-25,0.9747965469631693
2001-10-26,0.9749372297648135
2001-10-29,0.9845776406951894
2001-10-30,0.9680797375629744
2001-10-31,0.9798386858821608
2001-11-01,0.9921203963177225
2001-11-02,0.9938336223137307
2001-11-05,1.022247908712694
2001-11-06,1.0241062876520544
2001-11-07,1.0270898199128893
2001-11-08,1.0463479155282913
2001-11-09,1.0383052558815737
2001-11-12,1.0181667062432447
2001-11-13,1.0527898611095416
2001-11-14,1.0526320602409012
2001-11-15,1.0605988907367834
2001-11-16,1.0742860258773286
2001-11-19,1.0718670920561255
2001-11-20,1.0591060249519761
2001-11-21,1.0664261857122062
2001-11-22,1.08837414961301
2001-11-23,1.0852839339221698
2001-11-26,1.0902893403504021
2001-11-27,1.0850771609461878
2001-11-28,1.0708578034000389
2001-11-29,1.0684363596532496
2001-11-30,1.0760014069595312
2001-12-03,1.0671905317860901
2001-12-04,1.093456365480118
2001-12-05,1.1275268826837124
2001-12-06,1.1248801180702013
2001-12-07,1.1090002371287127
2001-12-10,1.1055274141503202
2001-12-11,1.1082021328514307
2001-12-12,1.0918564324460034
2001-12-13,1.0715732961398765
2001-12-14,1.0589026235471286
2001-12-17,1.0731089600775698
2001-12-18,1.0737653118373556
2001-12-19,1.0534547410373647
2001-12-20,1.0433260081566427
2001-12-21,1.0720914994193769
2001-12-24,1.0720914994193769
2001-12-25,1.0720914994193769
2001-12-26,1.0720914994193769
2001-12-27,1.0827655557128621
2001-12-28,1.0934754728660063
2001-12-31,1.0934754728660063
2002-01-01,1.0934754728660063
2002-01-02,1.0689556066124715
2002-01-03,1.104015392626333
2002-01-04,1.1004323941869716
2002-01-07,1.0946096793156035
2002-01-08,1.0739231340983322
2002-01-09,1.0734383398147649
2002-01-10,1.0577941862674476
2002-01-11,1.0730737233193433
2002-01-14,1.0473829632758773
2002-01-15,1.0397980563631868
2002-01-16,1.0334823524690928
2002-01-17,1.0445333332628022
2002-01-18,1.0397919784639031
2002-01-21,1.0339563195303196
2002-01-22,1.0362344181974092
2002-01-23,1.0431313671269304
2002-01-24,1.0487613203719417
2002-01-25,1.0358649273370004
2002-01-28,1.0222834736611275
2002-01-29,1.004195281702161
2002-01-30,0.9942679760375567
2002-01-31,1.0394769505407526
2002-02-01,1.0515628438596205
2002-02-04,1.0584974221948473
2002-02-05,1.0586989943656875
2002-02-06,1.0452844743498062
2002-02-07,1.0477301097293248
2002-02-08,1.04832329163652
2002-02-11,1.0645945351687873
2002-02-12,1.0750297103672655
2002-02-13,1.0749737298091655
2002-02-14,1.0803667422861323
2002-02-15,1.0724010984443002
2002-02-18,1.0591624075467212
2002-02-19,1.0419564106882624
2002-02-20,1.0478975931555676
2002-02-21,1.0520902570303654
2002-02-22,1.0523657937014563
2002-02-25,1.0616351375376838
2002-02-26,1.0699300980140933
2002-02-27,1.0926138022350085
2002-02-28,1.0858927787144605
2002-03-01,1.1009784621924426
2002-03-04,1.1230882469405588
2002-03-05,1.1118587519974548
2002-03-06,1.1026342946101837
2002-03-07,1.1095014996451622
2002-03-08,1.1160111433435642
2002-03-11,1.102859347547567
2002-03-12,1.0954885223073527
2002-03-13,1.0985491662671971
2002-03-14,1.0865421930805779
2002-03-15,1.0863590930340077
2002-03-18,1.0891297275545144
2002-03-19,1.07853769816417
2002-03-20,1.0724717493874483
2002-03-21,1.0630136027216486
2002-03-22,1.094960250306304
2002-03-25,1.0806629253082998
2002-03-26,1.0735661251763675
2002-03-27,1.0796047248509477
2002-03-28,1.0796377186790385
2002-03-29,1.0796377186790385
2002-04-01,1.0796377186790385
2002-04-02,1.0811289609043917
2002-04-03,1.0772583630260908
2002-04-04,1.0639000615635437
2002-04-05,1.0729173042192142
2002-04-08,1.0585720910855532
2002-04-09,1.0596202838287283
2002-04-10,1.0786014086071736
2002-04-11,1.0677144219387
2002-04-12,1.0748670342523527
2002-04-15,1.0825418317861772
2002-04-16,1.0930988293194894
2002-04-17,1.0970787192608287
2002-04-18,1.0726940701835819
2002-04-19,1.0605261223121656
2002-04-22,1.0306509314922092
2002-04-23,1.028628665031825
2002-04-24,1.0112447839340792
2002-04-25,0.9898600307599672
2002-04-26,1.0060521449638145
2002-04-29,0.996111982798068
2002-04-30,0.9863141606239172
2002-05-01,0.9863141603869342
2002-05-02,0.9888300165510557
2002-05-03,0.9620245257845227
2002-05-06,0.9486093212982223
2002-05-07,0.9590781710330555
2002-05-08,0.9826137676836455
2002-05-09,0.9826137676836455
2002-05-10,0.9628075717152371
2002-05-13,0.9601688085399953
2002-05-14,0.9663304623052466
2002-05-15,0.9867934407912736
2002-05-16,0.9774120350875383
2002-05-17,0.9819971727195205
2002-05-20,0.9819971727195205
2002-05-21,0.972059638645095
2002-05-22,0.9502075925229588
2002-05-23,0.9477059330675174
2002-05-24,0.9474797961522488
2002-05-27,0.9405653438626125
2002-05-28,0.9332849568880336
2002-05-29,0.9160316904844794
2002-05-30,0.8973531550335528
2002-05-31,0.9035747695187372
2002-06-03,0.8969074755978251
2002-06-04,0.8862953581964141
2002-06-05,0.8887179134496174
2002-06-06,0.8665173105825235
2002-06-07,0.8512708670856504
2002-06-10,0.870908808569993
2002-06-11,0.8608275810249351
2002-06-12,0.8374423803907531
2002-06-13,0.8311326609558525
2002-06-14,0.8264187517544991
2002-06-17,0.8462212698654539
2002-06-18,0.8422208131797728
2002-06-19,0.8248407727735867
2002-06-20,0.7865555524738801
2002-06-21,0.7865555524738801
2002-06-24,0.766635517227678
2002-06-25,0.7941397042669326
2002-06-26,0.7923621065353983
2002-06-27,0.7914585862781296
2002-06-28,0.8024804864621788
2002-07-01,0.8048308360322709
2002-07-02,0.7784602071637325
2002-07-03,0.7553485106033836
2002-07-04,0.7647589371580747
2002-07-05,0.803379817065767
2002-07-08,0.8064182669725478
2002-07-09,0.8086470960333206
2002-07-10,0.7794250902496737
2002-07-11,0.743080593384303
2002-07-12,0.7392447780655057
2002-07-15,0.7087352513054149
2002-07-16,0.7166464925308696
2002-07-17,0.7443126567660625
2002-07-18,0.7411297561221822
2002-07-19,0.7025279024246687
2002-07-22,0.671823220908379
2002-07-23,0.6521076530041668
2002-07-24,0.6343744041473165
2002-07-25,0.6554892061864883
2002-07-26,0.650080147346378
2002-07-29,0.7081941916834454
2002-07-30,0.7049026423044504
2002-07-31,0.716504955085781
2002-08-01,0.7068609452365542
2002-08-02,0.7174739823746061
2002-08-05,0.6927284328241337
2002-08-06,0.6850978688667166
2002-08-07,0.6755949796801269
2002-08-08,0.7047944916749307
2002-08-09,0.7074010435961449
2002-08-12,0.70970396622898
2002-08-13,0.7054857951457016
2002-08-14,0.6885431178767991
2002-08-15,0.7044805042208753
2002-08-16,0.7026332627730655
2002-08-19,0.6719771779459033
2002-08-20,0.6521253189552135
2002-08-21,0.6682613603235925
2002-08-22,0.7003560175926539
2002-08-23,0.6852690539214559
2002-08-26,0.6815341278385413
2002-08-27,0.6789847043572629
2002-08-28,0.6673362188375406
2002-08-29,0.6598661883066295
2002-08-30,0.6597969420861287
2002-09-02,0.666009850119607
2002-09-03,0.6528673685717057
2002-09-04,0.655555771711289
2002-09-05,0.6577398994518279
2002-09-06,0.6768380202323852
2002-09-09,0.6717282003400947
2002-09-10,0.6821796126745329
2002-09-11,0.7001512630778812
2002-09-12,0.6808983654350008
2002-09-13,0.6704180603795916
2002-09-16,0.6684157254998224
2002-09-17,0.6629435071978361
2002-09-18,0.641991282749245
2002-09-19,0.6280591136699364
2002-09-20,0.6317199364497182
2002-09-23,0.6035005894243578
2002-09-24,0.5965044724780685
2002-09-25,0.6153800305846553
2002-09-26,0.6425559522277673
2002-09-27,0.6456616186446824
2002-09-30,0.605945109735829
2002-10-01,0.6244478890646991
2002-10-02,0.6470023158342962
2002-10-03,0.6385764381653792
2002-10-04,0.6242308344829965
2002-10-07,0.6049981259750454
2002-10-08,0.5907199314734665
2002-10-09,0.5956016301537601
2002-10-10,0.6069511530554771
2002-10-11,0.6377963110154082
2002-10-14,0.6754784585569884
2002-10-15,0.7059547435853791
2002-10-16,0.6874579799427224
2002-10-17,0.7147244900923733
2002-10-18,0.7233646619787363
2002-10-21,0.7192127338818628
2002-10-22,0.7151856451867742
2002-10-23,0.705714076857927
2002-10-24,0.7230272719213074
2002-10-25,0.7212598187596835
2002-10-28,0.7295238287932476
2002-10-29,0.7095769509716914
2002-10-30,0.7237570105816817
2002-10-31,0.7371740345860774
2002-11-01,0.7190137394770908
2002-11-04,0.7374414041844183
2002-11-05,0.7440311885443789
2002-11-06,0.7412871000053687
2002-11-07,0.7419119130263789
2002-11-08,0.7598231934589036
2002-11-11,0.7554475702819392
2002-11-12,0.7780669119832374
2002-11-13,0.7844870243598947
2002-11-14,0.7938262153558858
2002-11-15,0.7877223577508076
2002-11-18,0.8035652021941392
2002-11-19,0.7888664866338989
2002-11-20,0.7867796504231561
2002-11-21,0.8102109092849947
2002-11-22,0.8130656552567459
2002-11-25,0.7999832028866065
2002-11-26,0.7908511248613987
2002-11-27,0.8149396435900121
2002-11-28,0.817721448578648
2002-11-29,0.8017111013693917
2002-12-02,0.7946849862153532
2002-12-03,0.789555630639324
2002-12-04,0.7850225486446121
2002-12-05,0.7729465354245846
2002-12-06,0.7676061826976411
2002-12-09,0.757845315247007
2002-12-10,0.7526439972563683
2002-12-11,0.762542189410852
2002-12-12,0.7545208392712831
2002-12-13,0.756472873219342
2002-12-16,0.7546758617996688
2002-12-17,0.7330505489777204
2002-12-18,0.7157313759663941
2002-12-19,0.7224444324198981
2002-12-20,0.7221978292379352
2002-12-23,0.7295503438351734
2002-12-24,0.7295503438351734
2002-12-25,0.7295503438351734
2002-12-26,0.7295503438351734
2002-12-27,0.7062206867461045
2002-12-30,0.6977167902982387
2002-12-31,0.6977167902982387
2003-01-01,0.6977167902982387
2003-01-02,0.7168002493879045
2003-01-03,0.7232761360120555
2003-01-06,0.7232761360120555
2003-01-07,0.7162152667780022
2003-01-08,0.6995358276701288
2003-01-09,0.6983755615809987
2003-01-10,0.7152306964024023
2003-01-13,0.7145599978969616
2003-01-14,0.7227551392159218
2003-01-15,0.7184316885660609
2003-01-16,0.7186692453678402
2003-01-17,0.7052180094136302
2003-01-20,0.7072898560378997
2003-01-21,0.6987449245888718
2003-01-22,0.6850040998999265
2003-01-23,0.6774831623740492
2003-01-24,0.6671029278472722
2003-01-27,0.6419565338787929
2003-01-28,0.6373015828145481
2003-01-29,0.6469927629010569
2003-01-30,0.6863845383010968
2003-01-31,0.6859598485001837
2003-02-03,0.689162436903241
2003-02-04,0.6642883402453983
2003-02-05,0.6768083657068823
2003-02-06,0.67230487346846
2003-02-07,0.667181772972989
2003-02-10,0.661461981410977
2003-02-11,0.6816626109773628
2003-02-12,0.6825693372944766
2003-02-13,0.6755708376001149
2003-02-14,0.6853477716196374
2003-02-17,0.7001048540098322
2003-02-18,0.7105688501881229
2003-02-19,0.7030045071238202
2003-02-20,0.6905565194689596
2003-02-21,0.6941676137504682
2003-02-24,0.6837411864469605
2003-02-25,0.6633283137714279
2003-02-26,0.6564791527800751
2003-02-27,0.6535218278604616
2003-02-28,0.6653774833198621
2003-03-03,0.6743341132368943
2003-03-04,0.6656203752236753
2003-03-05,0.6578732058439378
2003-03-06,0.6556794285901801
2003-03-07,0.6487749451093466
2003-03-10,0.6379125761681259
2003-03-11,0.6274870587291986
2003-03-12,0.6124624983829011
2003-03-13,0.6425652421584924
2003-03-14,0.666090310987061
2003-03-17,0.697991592931746
2003-03-18,0.6927147649385652
2003-03-19,0.7104137647041154
2003-03-20,0.7167675606163341
2003-03-21,0.7325683985856196
2003-03-24,0.7148588195785713
2003-03-25,0.7199437326253566
2003-03-26,0.7237506787758539
2003-03-27,0.7109343176996802
2003-03-28,0.7039512833680136
2003-03-31,0.6828303724267077
2003-04-01,0.6934131010441252
2003-04-02,0.7187072666736429
2003-04-03,0.7045914780307179
2003-04-04,0.7130674490149883
2003-04-07,0.7450714011720583
2003-04-08,0.7351550608119102
2003-04-09,0.7294029975573414
2003-04-10,0.7132283840613511
2003-04-11,0.7115321065107186
2003-04-14,0.7182684545646043
2003-04-15,0.734194299798289
2003-04-16,0.7241446307955771
2003-04-17,0.7240953903544203
2003-04-18,0.7240953900846123
2003-04-21,0.7240953900846123
2003-04-22,0.7288943776071679
2003-04-23,0.7453642870699304
2003-04-24,0.7505613075978068
2003-04-25,0.7483222179078419
2003-04-28,0.7720298129685635
2003-04-29,0.7759156473999612
2003-04-30,0.7896932087605456
2003-05-01,0.7896932082864826
2003-05-02,0.7940276560462974
2003-05-05,0.8098351857831706
2003-05-06,0.8059658232572051
2003-05-07,0.7827676511571843
2003-05-08,0.7651760135828624
2003-05-09,0.7747479373871409
2003-05-12,0.7833307977312561
2003-05-13,0.7959361404597569
2003-05-14,0.7983686335437156
2003-05-15,0.8038547137562002
2003-05-16,0.8083014960168673
2003-05-19,0.7833210404426223
2003-05-20,0.7699463611879276
