epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,0.3648189902305603
0,3,,,0.3648189604282379,
0,3,0.5152689814567566,,,
,1,,,,0.21533064544200897
1,7,,,0.21533064544200897,
1,7,0.28385594487190247,,,
,2,,,,0.1366821974515915
2,11,,,0.1366821974515915,
2,11,0.1719471961259842,,,
,3,,,,0.08500489592552185
3,15,,,0.08500489592552185,
3,15,0.14801634848117828,,,
,4,,,,0.10903291404247284
4,19,,,0.10903290659189224,
4,19,0.1083630844950676,,,
,5,,,,0.076676145195961
5,23,,,0.076676145195961,
5,23,0.12423926591873169,,,
,6,,,,0.0854484885931015
6,27,,,0.0854484811425209,
6,27,0.10155291855335236,,,
,7,,,,0.12063747644424438
7,31,,,0.12063747644424438,
7,31,0.11285785585641861,,,
,8,,,,0.08261799812316895
8,35,,,0.08261799812316895,
8,35,0.11638275533914566,,,
,9,,,,0.07626688480377197
9,39,,,0.07626688480377197,
9,39,0.08423509448766708,,,
,10,,,,0.08233996480703354
10,43,,,0.08233996480703354,
10,43,0.1025829017162323,,,
,11,,,,0.08338712155818939
11,47,,,0.0833871141076088,
11,47,0.1002182587981224,,,
12,49,,0.104790098965168,,
,12,,,,0.06961503624916077
12,51,,,0.06961503624916077,
12,51,0.08794084936380386,,,
,13,,,,0.060256075114011765
13,55,,,0.060256075114011765,
13,55,0.08667749166488647,,,
,14,,,,0.047831349074840546
14,59,,,0.04783134534955025,
14,59,0.07975400239229202,,,
,15,,,,0.058785878121852875
15,63,,,0.058785874396562576,
15,63,0.07179313153028488,,,
,16,,,,0.06660063564777374
16,67,,,0.06660063564777374,
16,67,0.08057312667369843,,,
,17,,,,0.054681919515132904
17,71,,,0.054681915789842606,
17,71,0.08704212307929993,,,
,18,,,,0.05446431040763855
18,75,,,0.05446431040763855,
18,75,0.09814982861280441,,,
,19,,,,0.05039975792169571
19,79,,,0.05039976164698601,
19,79,0.0845353752374649,,,
,20,,,,0.0544876903295517
20,83,,,0.0544876903295517,
20,83,0.05868108943104744,,,
,21,,,,0.04593297839164734
21,87,,,0.04593297839164734,
21,87,0.06519783288240433,,,
,22,,,,0.06634388118982315
22,91,,,0.06634388118982315,
22,91,0.06065581366419792,,,
,23,,,,0.07609135657548904
23,95,,,0.07609135657548904,
23,95,0.06401722133159637,,,
24,99,,0.035296760499477386,,
,24,,,,0.05259004235267639
