epoch,step,train_loss_epoch,val_loss_epoch,val_loss_step
,0,,,0.5428048968315125
0,1,,0.5428048968315125,
0,1,0.75799560546875,,
,1,,,0.298719197511673
1,3,,0.298719197511673,
1,3,0.5395182371139526,,
,2,,,0.16746032238006592
2,5,,0.16746032238006592,
2,5,0.2631755471229553,,
,3,,,0.15976957976818085
3,7,,0.15976957976818085,
3,7,0.213504359126091,,
,4,,,0.1449478268623352
4,9,,0.1449478268623352,
4,9,0.1540454924106598,,
,5,,,0.165695458650589
5,11,,0.165695458650589,
5,11,0.15327340364456177,,
,6,,,0.09128917753696442
6,13,,0.09128918498754501,
6,13,0.17899399995803833,,
,7,,,0.07772025465965271
7,15,,0.07772025465965271,
7,15,0.11525903642177582,,
,8,,,0.0651753842830658
8,17,,0.0651753842830658,
8,17,0.10763149708509445,,
,9,,,0.098790243268013
9,19,,0.0987902507185936,
9,19,0.10114771872758865,,
,10,,,0.09363045543432236
10,21,,0.09363045543432236,
10,21,0.11407266557216644,,
,11,,,0.06886392831802368
11,23,,0.06886392831802368,
11,23,0.08236990123987198,,
,12,,,0.0628250241279602
12,25,,0.0628250241279602,
12,25,0.0873837098479271,,
,13,,,0.05808306857943535
13,27,,0.05808306857943535,
13,27,0.08515240997076035,,
,14,,,0.07840459793806076
14,29,,0.07840459793806076,
14,29,0.06545143574476242,,
,15,,,0.06665052473545074
15,31,,0.06665052473545074,
15,31,0.07149165868759155,,
,16,,,0.0683271661400795
16,33,,0.0683271661400795,
16,33,0.07841441035270691,,
,17,,,0.07567688077688217
17,35,,0.07567688077688217,
17,35,0.05918892100453377,,
,18,,,0.05607237666845322
18,37,,0.05607237294316292,
18,37,0.06981764733791351,,
,19,,,0.05329764634370804
19,39,,0.05329765006899834,
19,39,0.0665629506111145,,
