epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,0.542142391204834
0,3,,,0.542142391204834,
0,3,0.8734917640686035,,,
,1,,,,0.5413858890533447
1,7,,,0.5413858890533447,
1,7,0.8645251393318176,,,
,2,,,,0.5406039953231812
2,11,,,0.5406039953231812,
2,11,0.7800356149673462,,,
,3,,,,0.5398236513137817
3,15,,,0.5398236513137817,
3,15,0.8458693623542786,,,
,4,,,,0.5390908718109131
4,19,,,0.5390908718109131,
4,19,0.8079989552497864,,,
,5,,,,0.5384501218795776
5,23,,,0.5384501218795776,
5,23,0.8070273399353027,,,
,6,,,,0.5377606749534607
6,27,,,0.5377606749534607,
6,27,0.8900582790374756,,,
,7,,,,0.5370596647262573
7,31,,,0.5370596647262573,
7,31,0.8296924233436584,,,
,8,,,,0.5365581512451172
8,35,,,0.5365581512451172,
8,35,0.8038330078125,,,
,9,,,,0.5368348360061646
9,39,,,0.5368348360061646,
9,39,0.8343987464904785,,,
,10,,,,0.5372227430343628
10,43,,,0.5372227430343628,
10,43,0.8236845135688782,,,
,11,,,,0.5375813245773315
11,47,,,0.5375813245773315,
11,47,0.8279973268508911,,,
12,49,,1.0800573825836182,,
,12,,,,0.5378546714782715
12,51,,,0.5378546714782715,
12,51,0.8489537239074707,,,
,13,,,,0.5381249189376831
13,55,,,0.5381249189376831,
13,55,0.8046730160713196,,,
,14,,,,0.5384523868560791
14,59,,,0.5384523868560791,
14,59,0.8159087300300598,,,
,15,,,,0.5387798547744751
15,63,,,0.5387798547744751,
15,63,0.7761325240135193,,,
,16,,,,0.5391295552253723
16,67,,,0.5391295552253723,
16,67,0.7932007908821106,,,
,17,,,,0.5393902659416199
17,71,,,0.5393902659416199,
17,71,0.8477435111999512,,,
,18,,,,0.5397263169288635
18,75,,,0.5397263169288635,
18,75,0.7847676277160645,,,
,19,,,,0.5401033759117126
19,79,,,0.5401033759117126,
19,79,0.7620579600334167,,,
,20,,,,0.5404219031333923
20,83,,,0.5404219031333923,
20,83,0.7980156540870667,,,
,21,,,,0.5410250425338745
21,87,,,0.5410250425338745,
21,87,0.8595516085624695,,,
,22,,,,0.5415534973144531
22,91,,,0.5415534973144531,
22,91,0.8098346590995789,,,
,23,,,,0.542014479637146
23,95,,,0.542014479637146,
23,95,0.8121545910835266,,,
24,99,,1.175107479095459,,
,24,,,,0.5422106981277466
24,99,,,0.5422106981277466,
24,99,0.7816787362098694,,,
,25,,,,0.5421806573867798
25,103,,,0.5421806573867798,
25,103,0.7959915995597839,,,
,26,,,,0.542030930519104
26,107,,,0.542030930519104,
26,107,0.7761390805244446,,,
,27,,,,0.5418081283569336
27,111,,,0.5418081283569336,
27,111,0.8222708702087402,,,
,28,,,,0.5416200160980225
28,115,,,0.5416200160980225,
28,115,0.8000161647796631,,,
,29,,,,0.5416378974914551
29,119,,,0.5416378974914551,
29,119,0.7820913791656494,,,
,30,,,,0.5417352318763733
30,123,,,0.5417352318763733,
30,123,0.7888475656509399,,,
,31,,,,0.5415604710578918
31,127,,,0.5415604710578918,
31,127,0.8133649826049805,,,
,32,,,,0.5418310165405273
32,131,,,0.5418310165405273,
32,131,0.8097670674324036,,,
,33,,,,0.5423113107681274
33,135,,,0.5423113107681274,
33,135,0.7506364583969116,,,
,34,,,,0.5424181222915649
34,139,,,0.5424181222915649,
34,139,0.7665988802909851,,,
,35,,,,0.5424809455871582
35,143,,,0.5424809455871582,
35,143,0.8076227307319641,,,
,36,,,,0.5427684187889099
36,147,,,0.5427684187889099,
36,147,0.7878730893135071,,,
37,149,,0.7580103874206543,,
,37,,,,0.5432013869285583
37,151,,,0.5432013869285583,
37,151,0.792029619216919,,,
,38,,,,0.5438697338104248
38,155,,,0.5438697338104248,
38,155,0.7920005321502686,,,
,39,,,,0.5450121164321899
39,159,,,0.5450121164321899,
39,159,0.7972625494003296,,,
,40,,,,0.546550452709198
40,163,,,0.546550452709198,
40,163,0.7630519866943359,,,
,41,,,,0.5476174354553223
41,167,,,0.5476174354553223,
41,167,0.7733835577964783,,,
,42,,,,0.5480167269706726
42,171,,,0.5480167269706726,
42,171,0.7578866481781006,,,
,43,,,,0.5479042530059814
43,175,,,0.5479042530059814,
43,175,0.7859504222869873,,,
,44,,,,0.5483314990997314
44,179,,,0.5483314990997314,
44,179,0.7593675255775452,,,
,45,,,,0.5487658381462097
45,183,,,0.5487658381462097,
45,183,0.763540506362915,,,
,46,,,,0.5492972135543823
46,187,,,0.5492972135543823,
46,187,0.7811623811721802,,,
,47,,,,0.549815833568573
47,191,,,0.549815833568573,
47,191,0.763155996799469,,,
,48,,,,0.5497308969497681
48,195,,,0.5497308969497681,
48,195,0.7550858855247498,,,
49,199,,1.1631627082824707,,
,49,,,,0.5488675832748413
49,199,,,0.5488675832748413,
49,199,0.767699122428894,,,
,50,,,,0.5473301410675049
50,203,,,0.5473301410675049,
50,203,0.7554841637611389,,,
,51,,,,0.5459505915641785
51,207,,,0.5459505915641785,
51,207,0.8101398348808289,,,
,52,,,,0.5453252196311951
52,211,,,0.5453252196311951,
52,211,0.7664552927017212,,,
,53,,,,0.5449129343032837
53,215,,,0.5449129343032837,
53,215,0.7509744167327881,,,
,54,,,,0.544705331325531
54,219,,,0.544705331325531,
54,219,0.7620983719825745,,,
,55,,,,0.5444467067718506
55,223,,,0.5444467067718506,
55,223,0.8125023245811462,,,
,56,,,,0.5446892380714417
56,227,,,0.5446892380714417,
56,227,0.728568434715271,,,
,57,,,,0.5453380942344666
57,231,,,0.5453380942344666,
57,231,0.7798008918762207,,,
,58,,,,0.5460554361343384
58,235,,,0.5460554361343384,
58,235,0.7657656669616699,,,
,59,,,,0.5462632179260254
59,239,,,0.5462632179260254,
59,239,0.7299658060073853,,,
,60,,,,0.5467829704284668
60,243,,,0.5467829704284668,
60,243,0.7375459671020508,,,
,61,,,,0.5468711853027344
61,247,,,0.5468711853027344,
61,247,0.8094411492347717,,,
62,249,,0.5493068695068359,,
,62,,,,0.546765148639679
62,251,,,0.546765148639679,
62,251,0.7614325284957886,,,
,63,,,,0.5469083786010742
63,255,,,0.5469083786010742,
63,255,0.7499101161956787,,,
,64,,,,0.5453778505325317
64,259,,,0.5453778505325317,
64,259,0.770347535610199,,,
,65,,,,0.543960452079773
65,263,,,0.543960452079773,
65,263,0.7428023815155029,,,
,66,,,,0.543306291103363
66,267,,,0.543306291103363,
66,267,0.7613798975944519,,,
,67,,,,0.5421719551086426
67,271,,,0.5421719551086426,
67,271,0.7168090343475342,,,
,68,,,,0.5411494970321655
68,275,,,0.5411494970321655,
68,275,0.7518410086631775,,,
,69,,,,0.5404096841812134
69,279,,,0.5404096841812134,
69,279,0.739773154258728,,,
,70,,,,0.5388716459274292
70,283,,,0.5388716459274292,
70,283,0.7085184454917908,,,
,71,,,,0.5374945998191833
71,287,,,0.5374945998191833,
71,287,0.737865149974823,,,
,72,,,,0.5368632078170776
72,291,,,0.5368632078170776,
72,291,0.7601671814918518,,,
,73,,,,0.5373339653015137
73,295,,,0.5373339653015137,
73,295,0.7345259785652161,,,
74,299,,0.22575736045837402,,
,74,,,,0.5366430282592773
74,299,,,0.5366430282592773,
74,299,0.7301338315010071,,,
,75,,,,0.5358118414878845
75,303,,,0.5358118414878845,
75,303,0.728598952293396,,,
,76,,,,0.5373932123184204
76,307,,,0.5373932123184204,
76,307,0.7373470664024353,,,
,77,,,,0.5388386249542236
77,311,,,0.5388386249542236,
77,311,0.6652740836143494,,,
,78,,,,0.5381166934967041
78,315,,,0.5381166934967041,
78,315,0.735875129699707,,,
,79,,,,0.5356382131576538
79,319,,,0.5356382131576538,
79,319,0.7155253887176514,,,
,80,,,,0.5328171253204346
80,323,,,0.5328171253204346,
80,323,0.7162807583808899,,,
,81,,,,0.5302695631980896
81,327,,,0.5302695631980896,
81,327,0.6932527422904968,,,
,82,,,,0.5267328023910522
82,331,,,0.5267328023910522,
82,331,0.7317507266998291,,,
,83,,,,0.524613618850708
83,335,,,0.524613618850708,
83,335,0.710256814956665,,,
,84,,,,0.5209624171257019
84,339,,,0.5209624171257019,
84,339,0.6944887638092041,,,
,85,,,,0.5174731016159058
85,343,,,0.5174731016159058,
85,343,0.704975962638855,,,
,86,,,,0.514930009841919
86,347,,,0.514930009841919,
86,347,0.6513305306434631,,,
87,349,,0.6673754453659058,,
,87,,,,0.514503002166748
87,351,,,0.514503002166748,
87,351,0.6956433653831482,,,
,88,,,,0.513839066028595
88,355,,,0.513839066028595,
88,355,0.733343780040741,,,
,89,,,,0.5133740305900574
89,359,,,0.5133740305900574,
89,359,0.6505223512649536,,,
,90,,,,0.5120989084243774
90,363,,,0.5120989084243774,
90,363,0.6926954388618469,,,
,91,,,,0.5109944343566895
91,367,,,0.5109944343566895,
91,367,0.6467598676681519,,,
,92,,,,0.5079925060272217
92,371,,,0.5079925060272217,
92,371,0.6797566413879395,,,
,93,,,,0.5040210485458374
93,375,,,0.5040210485458374,
93,375,0.6379179954528809,,,
,94,,,,0.5009434223175049
94,379,,,0.5009434223175049,
94,379,0.6589110493659973,,,
,95,,,,0.49721819162368774
95,383,,,0.49721822142601013,
95,383,0.6587331891059875,,,
,96,,,,0.4935699701309204
96,387,,,0.4935699701309204,
96,387,0.6382624506950378,,,
,97,,,,0.49166256189346313
97,391,,,0.4916625916957855,
97,391,0.6494671106338501,,,
,98,,,,0.4891964793205261
98,395,,,0.48919644951820374,
98,395,0.6659753918647766,,,
99,399,,0.5759979486465454,,
,99,,,,0.4882934093475342
99,399,,,0.4882934093475342,
99,399,0.6752797961235046,,,
