epoch,step,train_loss_epoch,val_loss_epoch,val_loss_step
,0,,,1.2527570724487305
0,1,,1.2527570724487305,
0,1,0.81121826171875,,
,1,,,0.8635713458061218
1,3,,0.8635713458061218,
1,3,0.5510898232460022,,
,2,,,0.48082536458969116
2,5,,0.4808253347873688,
2,5,0.27624428272247314,,
,3,,,0.23649629950523376
3,7,,0.23649628460407257,
3,7,0.2466721385717392,,
,4,,,0.27182289958000183
4,9,,0.27182289958000183,
4,9,0.16330939531326294,,
,5,,,0.3624647557735443
5,11,,0.3624647557735443,
5,11,0.13858720660209656,,
,6,,,0.347631573677063
6,13,,0.347631573677063,
6,13,0.12226635217666626,,
,7,,,0.2551374137401581
7,15,,0.2551374137401581,
7,15,0.12131503969430923,,
,8,,,0.20716872811317444
8,17,,0.20716874301433563,
8,17,0.1074424758553505,,
,9,,,0.18085750937461853
9,19,,0.18085749447345734,
9,19,0.08454988151788712,,
,10,,,0.16405616700649261
10,21,,0.16405616700649261,
10,21,0.09521806985139847,,
,11,,,0.1671341508626938
11,23,,0.1671341508626938,
11,23,0.07731672376394272,,
,12,,,0.16167613863945007
12,25,,0.16167613863945007,
12,25,0.07916907221078873,,
,13,,,0.1224527508020401
13,27,,0.1224527582526207,
13,27,0.08496159315109253,,
,14,,,0.13474689424037933
14,29,,0.13474689424037933,
14,29,0.07185887545347214,,
,15,,,0.17324678599834442
15,31,,0.17324678599834442,
15,31,0.07146205753087997,,
,16,,,0.1370096653699875
16,33,,0.1370096653699875,
16,33,0.06899650394916534,,
,17,,,0.14568214118480682
17,35,,0.14568214118480682,
17,35,0.0670124813914299,,
,18,,,0.1663026213645935
18,37,,0.1663026213645935,
18,37,0.059327349066734314,,
,19,,,0.1431157886981964
19,39,,0.1431157886981964,
19,39,0.056905727833509445,,
