epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,0,,,,0.2296937108039856
0,3,,,0.2296937108039856,
0,3,0.6778645515441895,,,
,1,,,,0.23222285509109497
1,7,,,0.23222285509109497,
1,7,0.2708512544631958,,,
,2,,,,0.21224527060985565
2,11,,,0.21224527060985565,
2,11,0.2540309727191925,,,
,3,,,,0.19326923787593842
3,15,,,0.19326923787593842,
3,15,0.18947042524814606,,,
,4,,,,0.17372557520866394
4,19,,,0.17372556030750275,
4,19,0.24330376088619232,,,
,5,,,,0.10465189814567566
5,23,,,0.10465189814567566,
5,23,0.18233445286750793,,,
,6,,,,0.07270970195531845
6,27,,,0.07270970195531845,
6,27,0.11167540401220322,,,
,7,,,,0.06390438973903656
7,31,,,0.06390438973903656,
7,31,0.10335630178451538,,,
,8,,,,0.07646524906158447
8,35,,,0.07646524906158447,
8,35,0.08264505863189697,,,
,9,,,,0.04781004786491394
9,39,,,0.04781004786491394,
9,39,0.09559554606676102,,,
,10,,,,0.04461408779025078
10,43,,,0.04461408779025078,
10,43,0.09909602254629135,,,
,11,,,,0.048704586923122406
11,47,,,0.04870458319783211,
11,47,0.07854588329792023,,,
12,49,,0.059818949550390244,,
,12,,,,0.0528084933757782
12,51,,,0.0528084933757782,
12,51,0.09133246541023254,,,
,13,,,,0.0760408416390419
13,55,,,0.0760408416390419,
13,55,0.10495159775018692,,,
,14,,,,0.08190392702817917
14,59,,,0.08190392702817917,
14,59,0.08993727713823318,,,
,15,,,,0.07637124508619308
15,63,,,0.07637124508619308,
15,63,0.09933944791555405,,,
,16,,,,0.06902100890874863
16,67,,,0.06902100890874863,
16,67,0.1353425234556198,,,
,17,,,,0.05021892488002777
17,71,,,0.05021892488002777,
17,71,0.0804748684167862,,,
,18,,,,0.13573496043682098
18,75,,,0.13573496043682098,
18,75,0.09728707373142242,,,
,19,,,,0.0745655745267868
19,79,,,0.0745655745267868,
19,79,0.15118922293186188,,,
,20,,,,0.10232408344745636
20,83,,,0.10232409089803696,
20,83,0.1044975221157074,,,
,21,,,,0.09492756426334381
21,87,,,0.09492757171392441,
21,87,0.12114543467760086,,,
,22,,,,0.049839626997709274
22,91,,,0.049839626997709274,
22,91,0.11641444265842438,,,
,23,,,,0.07986588776111603
23,95,,,0.07986588776111603,
23,95,0.08856280893087387,,,
24,99,,0.10986809432506561,,
,24,,,,0.054387979209423065
24,99,,,0.05438797548413277,
24,99,0.10900898277759552,,,
,25,,,,0.05066104978322983
25,103,,,0.05066104605793953,
25,103,0.07518867403268814,,,
,26,,,,0.03828350454568863
26,107,,,0.03828350454568863,
26,107,0.08688858151435852,,,
,27,,,,0.06341612339019775
27,111,,,0.06341612339019775,
27,111,0.07697828859090805,,,
,28,,,,0.06508438289165497
28,115,,,0.06508438289165497,
28,115,0.10944390296936035,,,
,29,,,,0.07376858592033386
29,119,,,0.07376858592033386,
29,119,0.08839180320501328,,,
,30,,,,0.09792736172676086
30,123,,,0.09792736172676086,
30,123,0.11263107508420944,,,
,31,,,,0.06926710903644562
31,127,,,0.06926710903644562,
31,127,0.10650492459535599,,,
,32,,,,0.06556597352027893
32,131,,,0.06556597352027893,
32,131,0.0883546993136406,,,
,33,,,,0.05993690341711044
33,135,,,0.059936899691820145,
33,135,0.08670251071453094,,,
,34,,,,0.04424703121185303
34,139,,,0.04424703121185303,
34,139,0.08033619821071625,,,
,35,,,,0.09064261615276337
